targetCol,distractorCol,mixedOris,setSize,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instrTxt.started,instrTxt.stopped,startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,startMouse.started,startMouse.stopped,Tstim.started,Tstim.stopped,Tstim_2.started,Tstim_2.stopped,Tstim_3.started,Tstim_3.stopped,Tstim_4.started,Tstim_4.stopped,Tstim_5.started,Tstim_5.stopped,Tstim_6.started,Tstim_6.stopped,Tstim_7.started,Tstim_7.stopped,Tstim_8.started,Tstim_8.stopped,Tstim_9.started,Tstim_9.stopped,Tstim_10.started,Tstim_10.stopped,Tstim_11.started,Tstim_11.stopped,Tstim_12.started,Tstim_12.stopped,Tstim_13.started,Tstim_13.stopped,Tstim_14.started,Tstim_14.stopped,Tstim_15.started,Tstim_15.stopped,Tstim_16.started,Tstim_16.stopped,Tstim_17.started,Tstim_17.stopped,Tstim_18.started,Tstim_18.stopped,Tstim_19.started,Tstim_19.stopped,Tstim_20.started,Tstim_20.stopped,Lstim.started,Lstim.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,corr,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,12.223939900024561,None,-0.12916666666666668,0.06583333333333333,1,0,0,0.00574493981548585,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Nov_28_2041,visual-search,2020.2.8,59.97807201398682,
black,black,1,5,0,0,0,1,,,,,,,,,,13.015436400019098,None,13.015436400019098,None,13.015436400019098,None,13.015436400019098,None,13.015436400019098,None,13.015436400019098,None,13.015436400019098,None,13.015436400019098,None,13.015436400019098,None,13.015436400019098,None,13.015436400019098,None,13.015436400019098,None,13.015436400019098,None,13.015436400019098,None,13.015436400019098,None,13.015436400019098,None,13.015436400019098,None,13.015436400019098,None,13.015436400019098,None,13.015436400019098,None,13.015436400019098,None,-0.07166666666666667,0.21916666666666668,1,0,0,2.871759099973133,0.0024225799716077745,None,1,15.867953400011174,None,,001,2020_Nov_28_2041,visual-search,2020.2.8,59.97807201398682,
black,black,1,20,0,1,1,8,,,,,,,,,,16.96521720002056,None,16.96521720002056,None,16.96521720002056,None,16.96521720002056,None,16.96521720002056,None,16.96521720002056,None,16.96521720002056,None,16.96521720002056,None,16.96521720002056,None,16.96521720002056,None,16.96521720002056,None,16.96521720002056,None,16.96521720002056,None,16.96521720002056,None,16.96521720002056,None,16.96521720002056,None,16.96521720002056,None,16.96521720002056,None,16.96521720002056,None,16.96521720002056,None,16.96521720002056,None,-0.31083333333333335,-0.1625,1,0,0,2.2822903000051156,0.011088100000051782,None,1,19.223120700014988,None,,001,2020_Nov_28_2041,visual-search,2020.2.8,59.97807201398682,
black,black,1,5,0,2,2,4,,,,,,,,,,20.320500900008483,None,20.320500900008483,None,20.320500900008483,None,20.320500900008483,None,20.320500900008483,None,20.320500900008483,None,20.320500900008483,None,20.320500900008483,None,20.320500900008483,None,20.320500900008483,None,20.320500900008483,None,20.320500900008483,None,20.320500900008483,None,20.320500900008483,None,20.320500900008483,None,20.320500900008483,None,20.320500900008483,None,20.320500900008483,None,20.320500900008483,None,20.320500900008483,None,20.320500900008483,None,0.16916666666666666,0.13833333333333334,1,0,0,2.2801456000015605,0.011551660019904375,None,1,22.55931710000732,None,,001,2020_Nov_28_2041,visual-search,2020.2.8,59.97807201398682,
black,black,1,20,0,3,3,6,,,,,,,,,,23.683746700000484,None,23.683746700000484,None,23.683746700000484,None,23.683746700000484,None,23.683746700000484,None,23.683746700000484,None,23.683746700000484,None,23.683746700000484,None,23.683746700000484,None,23.683746700000484,None,23.683746700000484,None,23.683746700000484,None,23.683746700000484,None,23.683746700000484,None,23.683746700000484,None,23.683746700000484,None,23.683746700000484,None,23.683746700000484,None,23.683746700000484,None,23.683746700000484,None,23.683746700000484,None,-0.16583333333333333,-0.08666666666666667,1,0,0,3.9984847999876365,0.011448639997979626,None,1,27.646764700009953,None,,001,2020_Nov_28_2041,visual-search,2020.2.8,59.97807201398682,
black,black,1,5,0,4,4,3,,,,,,,,,,28.74047050002264,None,28.74047050002264,None,28.74047050002264,None,28.74047050002264,None,28.74047050002264,None,28.74047050002264,None,28.74047050002264,None,28.74047050002264,None,28.74047050002264,None,28.74047050002264,None,28.74047050002264,None,28.74047050002264,None,28.74047050002264,None,28.74047050002264,None,28.74047050002264,None,28.74047050002264,None,28.74047050002264,None,28.74047050002264,None,28.74047050002264,None,28.74047050002264,None,28.74047050002264,None,0.26916666666666667,0.025,1,0,0,7.703538699977798,0.010778999974718317,None,1,36.42077760002576,None,,001,2020_Nov_28_2041,visual-search,2020.2.8,59.97807201398682,
black,black,0,20,0,5,5,5,,,,,,,,,,37.53314380001393,None,37.53314380001393,None,37.53314380001393,None,37.53314380001393,None,37.53314380001393,None,37.53314380001393,None,37.53314380001393,None,37.53314380001393,None,37.53314380001393,None,37.53314380001393,None,37.53314380001393,None,37.53314380001393,None,37.53314380001393,None,37.53314380001393,None,37.53314380001393,None,37.53314380001393,None,37.53314380001393,None,37.53314380001393,None,37.53314380001393,None,37.53314380001393,None,37.53314380001393,None,-0.20833333333333334,-0.15416666666666667,1,0,0,2.3985212999978103,0.012495839968323708,None,1,39.90765810001176,None,,001,2020_Nov_28_2041,visual-search,2020.2.8,59.97807201398682,
black,black,1,5,0,6,6,0,,,,,,,,,,41.03292460000375,None,41.03292460000375,None,41.03292460000375,None,41.03292460000375,None,41.03292460000375,None,41.03292460000375,None,41.03292460000375,None,41.03292460000375,None,41.03292460000375,None,41.03292460000375,None,41.03292460000375,None,41.03292460000375,None,41.03292460000375,None,41.03292460000375,None,41.03292460000375,None,41.03292460000375,None,41.03292460000375,None,41.03292460000375,None,41.03292460000375,None,41.03292460000375,None,41.03292460000375,None,-0.19583333333333333,0.11833333333333333,1,0,0,1.8542481000185944,0.0026055999915115535,None,1,42.8427609000064,None,,001,2020_Nov_28_2041,visual-search,2020.2.8,59.97807201398682,
black,black,1,5,0,7,7,2,,,,,,,,,,43.98452390002785,None,43.98452390002785,None,43.98452390002785,None,43.98452390002785,None,43.98452390002785,None,43.98452390002785,None,43.98452390002785,None,43.98452390002785,None,43.98452390002785,None,43.98452390002785,None,43.98452390002785,None,43.98452390002785,None,43.98452390002785,None,43.98452390002785,None,43.98452390002785,None,43.98452390002785,None,43.98452390002785,None,43.98452390002785,None,43.98452390002785,None,43.98452390002785,None,43.98452390002785,None,0.18583333333333332,-0.05,1,0,0,2.652185400016606,0.015633979986887425,None,1,46.59580260000075,None,,001,2020_Nov_28_2041,visual-search,2020.2.8,59.97807201398682,
red,black,1,20,0,8,8,9,,,,,,,,,,47.72562770001241,None,47.72562770001241,None,47.72562770001241,None,47.72562770001241,None,47.72562770001241,None,47.72562770001241,None,47.72562770001241,None,47.72562770001241,None,47.72562770001241,None,47.72562770001241,None,47.72562770001241,None,47.72562770001241,None,47.72562770001241,None,47.72562770001241,None,47.72562770001241,None,47.72562770001241,None,47.72562770001241,None,47.72562770001241,None,47.72562770001241,None,47.72562770001241,None,47.72562770001241,None,-0.19916666666666666,0.09166666666666666,1,0,0,1.4543331999739166,0.001214999967487529,None,1,49.131387500005076,None,,001,2020_Nov_28_2041,visual-search,2020.2.8,59.97807201398682,
black,black,1,20,0,9,9,7,,,,,,,,,,50.22596660000272,None,50.22596660000272,None,50.22596660000272,None,50.22596660000272,None,50.22596660000272,None,50.22596660000272,None,50.22596660000272,None,50.22596660000272,None,50.22596660000272,None,50.22596660000272,None,50.22596660000272,None,50.22596660000272,None,50.22596660000272,None,50.22596660000272,None,50.22596660000272,None,50.22596660000272,None,50.22596660000272,None,50.22596660000272,None,50.22596660000272,None,50.22596660000272,None,50.22596660000272,None,0.12083333333333333,-0.21416666666666667,1,0,0,3.195033700001659,0.008250059996498749,None,1,53.385208900028374,None,,001,2020_Nov_28_2041,visual-search,2020.2.8,59.97807201398682,
